"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"17976","Queens","2015","2","11","16","45","48","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","17","0","66","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","17","0","262","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","17","15","280","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","17","15","78","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","17","30","87","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","17","30","237","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","17","45","68","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","17","45","233","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","18","0","72","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","18","0","221","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","18","15","52","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","18","15","207","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","18","30","60","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","18","30","238","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","18","45","76","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","18","45","176","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","19","0","202","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","19","0","50","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","19","15","54","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","19","15","201","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","19","30","207","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","19","30","49","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","19","45","179","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","19","45","45","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","20","0","37","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","20","0","145","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","20","15","54","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","20","15","133","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","20","30","142","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","20","30","30","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","20","45","123","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","20","45","40","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","21","0","24","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","21","0","122","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","21","15","138","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","21","15","28","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","21","30","106","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","21","30","42","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","21","45","21","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","21","45","123","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","22","0","97","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","22","0","30","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","22","15","112","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","22","15","33","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","22","30","118","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","22","30","29","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","22","45","28","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","22","45","95","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","23","0","16","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","23","0","80","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","23","15","17","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","23","15","91","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","23","30","98","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","23","30","15","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","11","23","45","114","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","11","23","45","21","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","0","0","96","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","0","0","22","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","0","15","14","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","0","15","109","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","0","30","89","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","0","30","8","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","0","45","12","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","0","45","68","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","1","0","37","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","1","0","10","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","1","15","28","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","1","15","15","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","1","30","2","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","1","30","24","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","1","45","6","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","1","45","25","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","2","0","8","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","2","0","25","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","2","15","17","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","2","15","23","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","2","30","12","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","2","30","8","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","2","45","17","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","2","45","15","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","3","0","1","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","3","0","24","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","3","15","24","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","3","15","12","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","3","30","12","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","3","30","8","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","3","45","20","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","3","45","10","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","4","0","4","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","4","0","18","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","4","15","15","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","4","15","6","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","4","30","8","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","4","30","21","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","4","45","19","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","4","45","11","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","5","0","30","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","5","0","17","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","5","15","17","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","5","15","34","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","5","30","23","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","5","30","46","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","5","45","39","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","5","45","34","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","6","0","27","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","6","0","42","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","6","15","61","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","6","15","59","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","6","30","50","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","6","30","51","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","6","45","56","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","6","45","73","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","7","0","99","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","7","0","90","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","7","15","92","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","7","15","86","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","7","30","109","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","7","30","107","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","7","45","110","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","7","45","114","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","8","0","113","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","8","0","178","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","8","15","186","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","8","15","106","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","8","30","205","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","8","30","87","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","8","45","152","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","8","45","58","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","9","0","75","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","9","0","128","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","9","15","141","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","9","15","63","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","9","30","100","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","9","30","46","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","9","45","55","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","9","45","135","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","10","0","43","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","10","0","125","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","10","15","120","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","10","15","54","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","10","30","37","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","10","30","105","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","10","45","110","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","10","45","42","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","11","0","49","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","11","0","128","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","11","15","41","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","11","15","112","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","11","30","39","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","11","30","96","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","11","45","39","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","11","45","125","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","12","0","114","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","12","0","46","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","12","15","62","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","12","15","128","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","12","30","130","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","12","30","60","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","12","45","63","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","12","45","123","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","13","0","64","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","13","0","130","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","13","15","131","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","13","15","62","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","13","30","49","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","13","30","173","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","13","45","78","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","13","45","174","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","14","0","185","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","14","0","71","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","14","15","138","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","14","15","82","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","14","30","205","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","14","30","69","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","14","45","232","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","14","45","66","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","15","0","78","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","15","0","217","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","15","15","68","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
"17976","Queens","2015","2","12","15","15","230","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","15","30","269","156485","POINT (1015934.7231410058 218639.46263506316)","23 AVENUE","83 Street","85 Street","EB"
"17976","Queens","2015","2","12","15","30","59","148877","POINT (1015922.4098093489 218665.56483070957)","23 AVENUE","Dead End","85 Street","WB"
