"aadt_year","station_id","county","signing","state_route","county_road","road_name","beginning_description","ending_description","municipality","length","fc","ramp","bridge","rr_xing","oneway","count"
"2019","13190","Bronx",,,,"908A Exit 3E3W","908A SB (OFF)","907E WB (ON)","Bronx","24","12","Y",,,"Y","3281"
"2019","13191","Bronx",,,,"908A Exit 3E3W","907E WB (OFF)","908A SB (ON)","Bronx","17","12","Y",,,"Y","3342"
"2019","13192","Bronx",,,,"908A Exit 3E3W","908A SB (OFF)","907E EB (ON)","Bronx","22","12","Y",,,"Y","1830"
"2019","13193","Bronx",,,,"908A Exit 3E3W","907E EB (OFF)","908A SB (ON)","Bronx","29","12","Y",,,"Y","4892"
"2019","13194","Bronx",,,,"908A Exit 5 HRP","908A NB OFF","MRG 908A SB OFF RAMP","Bronx","28","12","Y",,,"Y","1414"
"2019","14001","Bronx",,,,"ADEE AVENUE","WHITE PLAINS R","BOSTON RD","Bronx","51","17",,,,,"3706"
"2019","14002","Bronx",,,,"ALBANY CRES","HEATH AVE","BAILEY AVE","Bronx","5","17",,,,,"9805"
"2019","14003","Bronx",,,,"AMPERE AVE","KENNELLWRTH PL","RESEARCH AVE","Bronx","15","17",,,,,"2068"
"2019","14004","Bronx",,,,"ANDERSON AVE","W 167TH ST","JEROME AVE","Bronx","46","17",,,,"Y","2799"
"2019","14005","Bronx",,,,"ANDREWS AVE S","W TREMONT AVE","W 175TH ST","Bronx","30","17",,,,"Y","2342"
"2019","14006","Bronx",,,,"ARNOW AVE","WHITE PLAINS RD","BOSTON RD","Bronx","40","17",,,,,"6457"
"2019","14007","Bronx",,,,"ARTHUR AVE","EAST TREMONT AVE","E 180TH ST","Bronx","23","17",,,,"Y","4811"
"2019","14008","Bronx",,,,"ARTHUR AVE","E 182ND ST","E FORDHAM RD","Bronx","57","17",,,,"Y","6177"
"2019","14009","Bronx",,,,"ASCH LOOP","BARTOW AVE","CO-OP CITY BLVD","Bronx","44","17",,,,,"4400"
"2019","14010","Bronx",,,,"ASTOR AVE","BOSTON RD","BRONXWOOD AVE","Bronx","29","17",,,,,"5442"
"2019","14011","Bronx",,,,"ASTOR AVE","BRONXWOOD AVE","WILLIAMSBRIDGE RD","Bronx","24","17",,,,,"4073"
"2019","14012","Bronx",,,,"BAILEY PL","BAILEY AVE","FT INDEPENDENCE ST","Bronx","15","17",,,,"Y","1550"
"2019","14013","Bronx",,,,"BALCOM AVE","DEWEY AVE","RANDALL AVE","Bronx","25","17",,,,,"5514"
"2019","14015","Bronx",,,,"BARTOW AVE","CO-OP CITY BLVD","HUTCHINSN R PK","Bronx","25","17",,,,,"8883"
"2019","14016","Bronx",,,,"BAYCHESTER AVE","HUTCHINSON RVR PKWY","BARTOW AVE","Bronx","53","16",,,,"Y","3688"
"2019","14017","Bronx",,,,"BAYCHESTER AVE","BARTOW AVE","CO OP CITY BLV","Bronx","80","17",,,,,"22355"
"2019","14019","Bronx",,,,"BEDFORD PARK BL","VALENTINE AVE","WEBSTER AVE","Bronx","33","16",,,,,"39330"
"2019","14020","Bronx",,,,"BELLAMY LOOP","CO-OP CITY BLVD","CO-OP CITY BLVD","Bronx","27","17",,,,,"2414"
"2019","14021","Bronx",,,,"BERGEN AVE","EAST 147 ST","WESTCHESTER AVE","Bronx","19","17",,,,"Y","2834"
"2019","14022","Bronx",,,,"BERGEN AVE","WESTCHESTER AVE","EAST 153 ST","Bronx","16","17",,,,"Y","3314"
"2019","14023","Bronx",,,,"BIVONA ST","REEDS MILL LA","BOSTON RD","Bronx","17","17",,,,,"2579"
"2019","14024","Bronx",,,,"BOGART AVE","LYDIG AVE","WOOD MANSTN PL","Bronx","4","17",,,,,"3977"
"2019","14025","Bronx",,,,"BOLLER AVE","HUNTER AVE","HUTCHINSN R PK","Bronx","3","17",,,,,"4683"
"2019","14026","Bronx",,,,"BOONE AVE","FREEMAN ST","WEST FARMS RD","Bronx","12","16",,,,"Y","2235"
"2019","14027","Bronx",,,,"BOSCOBEL PL","UNDERCLIFF AVE","UNIVERSITY AVE","Bronx","6","17",,,,,"6454"
"2019","14028","Bronx",,,,"BOSTON RD","E TREMONT AVE","E 180TH ST","Bronx","19","16",,,,,"15937"
"2019","14029","Bronx",,,,"BRONX PARK S","SOUTHERN BLVD","BOSTON RD","Bronx","42","17",,,,,"8639"
"2019","14030","Bronx",,,,"BRONX PSYC CTR","WATERS PL","BRONX PSYC CTR E LOOP","Bronx","57","17",,,,,"230"
"2019","14031","Bronx",,,,"BRONX PSYC CTR","WATERS PL","END LOOP","Bronx","78","17",,,,,"649"
"2019","14032","Bronx",,,,"BRONX RIVER AVE","WESTCHESTER AVE","STORY AVE","Bronx","51","16",,,,,"13757"
"2019","14034","Bronx",,,,"BRONX RIVER AVE","IN 95 SR  WB R","I-95/CBE SR EB","Bronx","2","16",,,,,"6668"
"2019","14036","Bronx",,,,"BRONXWOOD AVE","GUN HILL RD","BARNES AVE","Bronx","145","17",,,,,"8977"
"2019","14037","Bronx",,,,"BROOK AVE","E 132ND ST","E 138TH ST","Bronx","30","16",,,,"Y","3591"
"2019","14038","Bronx",,,,"BRUSH AVE","WENNER PL","BRUCKNER BLVD SW","Bronx","44","17",,,,,"11114"
"2019","14039","Bronx",,,,"WESTCHESTER AVE","AMENDOLA PL","IN95","Bronx","9","14",,"Y",,"Y","8150"
"2019","14040","Bronx",,,,"BYRON AVE","E 233RD ST","E 234TH ST","Bronx","6","17",,,,,"1713"
"2019","14041","Bronx",,,,"CALHOUN AVE","DEWEY AVE","CROSS BRNX EXP","Bronx","16","17",,,,,"1158"
"2019","14042","Bronx",,,,"CAMPBELL DR","STADIUM AVE","COUNTRY CLUB RD","Bronx","30","17",,,,,"647"
"2019","14043","Bronx",,,,"CARVER LOOP","CO-OP CITY BLVD","CO-OP CITY BLVD","Bronx","30","17",,,,,"1629"
"2019","14044","Bronx",,,,"LOCUST PT DR","CHAFFEE AVE","TIERNEY PL","Bronx","15","17",,,,,"1398"
"2019","14047","Bronx",,,,"CLARENCE AVE","SCHLEY AVE","PHILIP AVE","Bronx","30","16",,,,,"645"
"2019","14048","Bronx",,,,"CLAY AVE","E 170TH ST","CLAREMONT PKWY","Bronx","23","16",,,,,"10252"
"2019","14050","Bronx",,,,"COUNTRY CLB RD","MACDOONOUGH PL","AGAR PL","Bronx","66","17",,,,,"4876"
"2019","14052","Bronx",,,,"DEKALB AVE","E 210TH ST","E GUN HILL RD","Bronx","18","17",,,,"Y","5117"
"2019","14053","Bronx",,,,"DEAN AVE","PHILIP AVE","LAYTON AVE","Bronx","29","16",,,,,"2184"
"2019","14054","Bronx",,,,"DEVOE AVE","E 177TH ST","E TREMONT AVE","Bronx","7","17",,,,"Y","6207"
"2019","14055","Bronx",,,,"DEWEY AVE","BALCOM AVE","CROSS BRONX EXPY","Bronx","33","17",,,,,"1852"
"2019","14057","Bronx",,,,"DREISER LOOP","CO-OP CITY BLVD","CO-OP CITY BLVD","Bronx","42","17",,,,,"3087"
"2019","14058","Bronx",,,,"DYRE AVE","BOSTON RD","E 233RD ST","Bronx","31","16",,,,,"21371"
"2019","14059","Bronx",,,,"DYRE AVE","E 233RD ST","WESTCHESTER CO / L","Bronx","19","16",,,,,"10108"
"2019","14060","Bronx",,,,"E 132ND ST","BROOK AVE","ST ANNS AVE","Bronx","11","16",,,,,"4371"
"2019","14061","Bronx",,,,"E 132ND ST","ROSE FEISS BLVD","LOCUST AVE","Bronx","7","17",,,,,"971"
"2019","14062","Bronx",,,,"E 133RD ST","ST ANNS PL","BRUCKNER BLVD","Bronx","17","16",,,,"Y","8706"
"2019","14063","Bronx",,,,"E 134TH ST","WALNUT AVE","LOCUST AVE","Bronx","8","17",,,,,"356"
"2019","14064","Bronx",,,,"E 135TH ST","BRUCKNER BLVD","ST ANNS AVE","Bronx","25","16",,,,"Y","10908"
"2019","14065","Bronx",,,,"E 138TH ST","BRUCKNER BLVD","LOCUST AVE","Bronx","32","17",,,,,"5540"
"2019","14066","Bronx",,,,"E 139TH ST","JACKSON AVE","BRUCKNER BLVD","Bronx","5","17",,,,"Y","2485"
"2019","14067","Bronx",,,,"E 141ST ST","JACKSON AVE","BRUCKNER BLVD","Bronx","17","17",,,,,"5395"
"2019","14068","Bronx",,,,"E 142ND ST","WALES AVE","SOUTHERN BLVD","Bronx","5","17",,,,,"2292"
"2019","14069","Bronx",,,,"E 143RD ST","E 144TH ST","MORRIS AVE","Bronx","5","17",,,,"Y","2579"
"2019","14070","Bronx",,,,"E 143RD ST","BROOK AVE","THIRD AVE","Bronx","34","17",,,,"Y","1498"
"2019","14071","Bronx",,,,"E 148TH ST","MORRIS AVE","THIRD AVE","Bronx","25","17",,,,"Y","2919"
"2019","14072","Bronx",,,,"E 149TH ST","NEW YORK CO / L","GRAND CONCOURSE","Bronx","30","16",,,,,"24569"
"2019","14073","Bronx",,,,"E 149TH ST","MORRIS AVE","3RD AVE","Bronx","28","16",,,,,"31007"
"2019","14074","Bronx",,,,"E 149TH ST","SOUTHERN BLVD","BRUCKNER BLVD","Bronx","17","17",,,,,"7429"
"2019","14075","Bronx",,,,"E 150TH ST","MELROSE AVE","THIRD AVE","Bronx","4","17",,,,"Y","3380"
"2019","14076","Bronx",,,,"E 151ST ST","MORRIS AVE","MELROSE AVE","Bronx","28","17",,,,"Y","1602"
"2019","14077","Bronx",,,,"E 152ND ST","BROOK AVE","THIRD AVE","Bronx","11","19",,,,"Y","254"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","PARK AVE","MORRIS AVE","Bronx","7","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14078","Bronx",,,,"E 153RD ST","THIRD AVE","MORRIS AVE","Bronx","38","16",,,,"Y","2800"
"2019","14080","Bronx",,,,"E 155TH ST","COURTLANDT AVE","3RD AVE","Bronx","23","17",,,,"Y","1383"
"2019","14081","Bronx",,,,"E 156TH ST","MORRIS AVE","ST ANNS AVE","Bronx","55","16",,,,"Y","3685"
"2019","14082","Bronx",,,,"E 159TH ST","ST ANNS AVE","BROOKE AVE","Bronx","7","16",,,,"Y","1030"
"2019","14083","Bronx",,,,"E 161ST ST","MELROSE AVE","ELTON AVE","Bronx","10","14",,,,,"21740"
"2019","14084","Bronx",,,,"E 161ST ST","THIRD AVE","PROSCPECT AVE","Bronx","47","17",,,,"Y","1494"
"2019","14085","Bronx",,,,"E 165TH ST","JEROME AVE","GRAND CONCOURSE","Bronx","28","17",,,,,"12675"
"2019","14086","Bronx",,,,"E 165TH ST","GRAND CONCOURSE","MORRIS AVE","Bronx","25","17",,,,,"7391"
"2019","14087","Bronx",,,,"E 167TH ST","SIMPSON ST","WESTCHESTER AV","Bronx","26","16",,,,,"7064"
"2019","14088","Bronx",,,,"E 168TH ST","WEBSTER AVE","BOSTON RD","Bronx","43","17",,"Y",,,"13019"
"2019","14089","Bronx",,,,"E 169TH ST","JEROME AVE","GRAND CONCOURSE","Bronx","23","17",,,,,"5994"
"2019","14090","Bronx",,,,"E 169TH ST","GRAND CONCOURSE","WEBSTER AVE","Bronx","41","17",,,,,"6848"
"2019","14091","Bronx",,,,"E 169TH ST","BOSTON RD","SIMPSON ST","Bronx","49","16",,,,,"7192"
"2019","14092","Bronx",,,,"E 170TH ST","JEROME AVE","CLAY AVE","Bronx","56","16",,,,,"15550"
"2019","14093","Bronx",,,,"E 172ND ST","SOUTHERN BLVD","WEST FARMS RD","Bronx","29","17",,,,,"4157"
"2019","14095","Bronx",,,,"E 175TH ST","JEROME AVE","MORRIS AVE","Bronx","17","17",,,,,"9214"
"2019","14097","Bronx",,,,"E 181ST ST","JEROME AVE","GRAND CONCOURSE","Bronx","21","17",,,,"Y","4472"
"2019","14098","Bronx",,,,"E 181ST ST","GRAND CONCOURSE","VALENTINE AVE","Bronx","14","17",,,,"Y","4672"
"2019","14099","Bronx",,,,"E 182ND ST","E 182ND ST TL","CROTON PKWY","Bronx","44","17",,,,,"6607"
"2019","14101","Bronx",,,,"E 184TH ST","JEROME AVE","GRD BLV/CONCRS","Bronx","20","17",,,,,"12191"
"2019","14102","Bronx",,,,"E 184TH ST","THIRD AVE","ARTHUR AVE","Bronx","11","17",,,,,"7498"
"2019","14103","Bronx",,,,"E 187TH ST","THIRD AVE","SOUTHERN BLVD","Bronx","58","16",,,,,"6143"
"2019","14104","Bronx",,,,"E 188TH ST","E FORDHAM AVE","GRAND CONCOURSE","Bronx","12","16",,,,"Y","6238"
"2019","14105","Bronx",,,,"E 190TH ST","JEROME AVE","CRESTON AVE","Bronx","13","17",,,,"Y","3061"
"2019","14106","Bronx",,,,"E 204TH ST","JEROME AVE","E MOSHOLU PKWY S","Bronx","29","17",,,,,"3013"
"2019","14107","Bronx",,,,"E 204TH ST","BAINBRIDGE AVE","WEBSTER AVE","Bronx","22","16",,,,,"10523"
"2019","14108","Bronx",,,,"E 205TH ST","E MOSHOLU PKY","GRAND CONCOURSE","Bronx","15","17",,,,"Y","771"
"2019","14109","Bronx",,,,"E 205TH ST","WEBSTER AVE","BAINBRIDGE AVE","Bronx","27","17",,,,"Y","7283"
"2019","14110","Bronx",,,,"E 206TH ST","E MOSHOLU PKY","BAINBRIDGE AVE","Bronx","11","17",,,,"Y","3307"
"2019","14113","Bronx",,,,"E 222ND ST","BRONX BLVD","WHITE PLAINS RD","Bronx","21","17",,,,,"5974"
"2019","14115","Bronx",,,,"E 225TH ST","LACONIA AVE","SCHIEFFELIN PL","Bronx","28","17",,,,,"3969"
"2019","14116","Bronx",,,,"E 226TH ST","WHITE PLAINS RD","BRONXWOOD AVE","Bronx","32","17",,,,"Y","1802"
"2019","14117","Bronx",,,,"E 229TH ST","LACONIA AVE","NEEDHAM AVE","Bronx","49","17",,,,,"7529"
"2019","14119","Bronx",,,,"E 236TH ST","WHITE PLAINS RD","BRONXWOOD AVE","Bronx","19","16",,,,,"4883"
"2019","14120","Bronx",,,,"E 241ST ST","BAYCHESTER AVE","WESTCHESTER C / L","Bronx","32","16",,,,,"3316"
"2019","14121","Bronx",,,,"E 242ND ST","WHITE PLAINS R","NY CO LINE","Bronx","25","17",,,,,"4449"
"2019","14122","Bronx",,,,"E BURNSIDE AVE","JEROME AVE","VALENTINE AVE","Bronx","43","16",,,,,"16771"
"2019","14123","Bronx",,,,"E MOSHOLU PKWY","BAINBRIDGE AVE","VAN CORTLANDT AVE E","Bronx","23","17",,,,"Y","3872"
"2019","14124","Bronx",,,,"E MOSHOLU PKWY","VAN CORTLANDT AVE E","JEROME AVE","Bronx","32","17",,,,"Y","2336"
"2019","14125","Bronx",,,,"E MOSHOLU PKWY",,"WEBSTER AVE","Bronx","6","17",,,,,"12809"
"2019","14126","Bronx",,,,"E MOSHOLU PKWY","GRAND CONCOURSE",,"Bronx","12","17",,,,"Y","1891"
"2019","14127","Bronx",,,,"E MOSHOLU PKWY","VAN CORTLANDT AVE E","GRAND CONCOURSE","Bronx","34","17",,,,"Y","3600"
"2019","14128","Bronx",,,,"E MOSHOLU PKWY","JEROME AVE","VAN CORTLANDT AVE E","Bronx","25","17",,,,"Y","2829"
"2019","14129","Bronx",,,,"EARHART LA","HUNTER AVE","ERSKINE PL","Bronx","14","17",,,,,"1978"
"2019","14131","Bronx",,,,"EDSON AVE","E 222ND ST","E GUN HILL RD","Bronx","105","16",,,,"Y","28343"
"2019","14132","Bronx",,,,"EINSTEIN LOOP S","HUTCHINSON RIVER PKWY E","EINSTEIN LOOP E","Bronx","12","17",,,,,"7969"
"2019","14133","Bronx",,,,"ELLSWORTH AVE","SCHLEY AVE","RANDALL AVE","Bronx","15","16",,,,,"3759"
"2019","14134","Bronx",,,,"THROGS NECK SR","LAFAYETTE AVE","LAYTON AVE","Bronx","21","19",,,,"Y","3590"
"2019","14135","Bronx",,,,"ERSKINE PL","PALMER AVE","EARHART LA","Bronx","16","17",,,,,"1838"
"2019","14136","Bronx",,,,"ESPLANADE AVE","PAULDING AVE","PELHAM PKWY S","Bronx","22","17",,,,,"1500"
"2019","14137","Bronx",,,,"FEATHERBED LA","UNIVERSITY AVE","MACOMBS RD","Bronx","24","17",,,,,"11554"
"2019","14138","Bronx",,,,"FEATHERBED LA","MACOMBS RD","JEROME AVE","Bronx","19","17",,,,,"8976"
"2019","14139","Bronx",,,,"FRANKLIN AVE","3RD AVE","E 169TH ST","Bronx","46","17",,,,"Y","1398"
"2019","14140","Bronx",,,,"FREEMAN ST","INTERVALE AVE","SOUTHERN BLVD","Bronx","8","17",,,,,"4825"
"2019","14141","Bronx",,,,"FORT INDEPENDEN","HEATH AVE","ORLOFF AVE","Bronx","30","17",,,,,"6338"
"2019","14142","Bronx",,,,"GARRISON AVE","LEGGETT AVE","TIFFANY ST","Bronx","40","16",,,,,"3618"
"2019","14143","Bronx",,,,"GIEGERICH PL","LONGSTREET AVE","LOCUST PT DR","Bronx","23","17",,,,,"384"
"2019","14144","Bronx",,,,"GIVAN AVE","BAYCHESTER AVE","REEDS MILL LA","Bronx","32","17",,,,"Y","5366"
"2019","14145","Bronx",,,,"GRACE AVE","BOSTON RD","NEEDHAM AVE","Bronx","12","17",,,,,"4655"
"2019","14146","Bronx",,,,"GRISWOLD AVE","RADIO DR","RESEARCH AVE","Bronx","3","17",,,,,"3168"
"2019","14147","Bronx",,,,"GUNTHER AVE","GUN HILL RD","BARTOW AVE","Bronx","12","17",,,,,"7047"
"2019","14149","Bronx",,,,"HALLECK ST","RYAWA AVE","HUNTS POINT AVE","Bronx","26","17",,,,,"4514"
"2019","14150","Bronx",,,,"HARDING AVE","DAVIS AVE","HOLLYWOOD AVE","Bronx","58","17",,,,,"3086"
"2019","14151","Bronx",,,,"HARDING AVE","PENNYFIELD AVE","LONGSTREET AVE","Bronx","17","17",,,,,"6074"
"2019","14152","Bronx",,,,"HEATH AVE","W 230TH ST","SEDGWICK AVE","Bronx","37","17",,,,,"5881"
"2019","14154","Bronx",,,,"HOLLERS AVE","MC OWEN AVE","ROPES AVE","Bronx","5","17",,,,,"975"
"2019","14155","Bronx",,,,"HOLLYWOOD AVE","HARDING AVE","LAWTON AVE","Bronx","9","17",,,,,"970"
"2019","14156","Bronx",,,,"HUNTER AVE","EARHART LA","BOLLER AVE","Bronx","10","17",,,,,"3377"
"2019","14157","Bronx",,,,"HUTCHINSON RIVE","PALMER AVE","BARTOW AVE","Bronx","57","17",,,,,"10469"
"2019","14159","Bronx",,,,"THROGS NECK SR","PRENTISS AVE","MEAGHER AVE","Bronx","18","17",,,,,"6222"
"2019","14160","Bronx",,,,"IN 95 SR EB","HUGH GRANT CIR","BRUCKNER BLVD SW","Bronx","80","17",,,,"Y","8231"
"2019","14161","Bronx",,,,"IN95 SR W","ZEGRA AVE","WESTCHESTER AVE","Bronx","86","17",,,,"Y","12914"
"2019","14162","Bronx",,,,"INTERVALE AVE","FREEMAN ST","LOUIS NINE BLVD","Bronx","15","17",,,,,"5382"
"2019","14165","Bronx",,,,"IRWIN AVE","JOHNSON AVE","W 231ST ST","Bronx","22","16",,,,"Y","8475"
"2019","14166","Bronx",,,,"JACKSON AVE","BRUCKNER BLVD","E 149TH ST","Bronx","64","16",,,,,"2796"
"2019","14167","Bronx",,,,"JEROME AVE","RAMP EXIT DR MARTIN L KING B","MACOMBS DAM BRIDGE","Bronx","21","16",,,,,"16478"
"2019","14168","Bronx",,,,"KAPPOCK ST","PALISADE AVE","JOHNSON AVE","Bronx","50","17",,,,,"3938"
"2019","14170","Bronx",,,,"KEARNEY AVE","RAWLINS AVE","COUNTRY CLUB RD","Bronx","18","17",,,,,"1444"
"2019","14171","Bronx",,,,"KENNELLWRTH PL","SPENCER DR","AMPERE AVE","Bronx","21","17",,,,,"1270"
"2019","14172","Bronx",,,,"KINGSBRIDGE AVE","BRONX CO/L","W 238TH ST","Bronx","66","17",,,,,"4142"
"2019","14173","Bronx",,,,"KOSSUTH AVE","E 208TH ST","DEKALB AVE","Bronx","16","17",,,,"Y","3825"
"2019","14174","Bronx",,,,"LAFAYETTE AVE","CROSS BRONX EXT (EB)","E TREMONT AVE","Bronx","40","16",,,,,"6033"
"2019","14175","Bronx",,,,"LAFAYETTE AVE","THROGS NECK SR (NB)","SHORE DR","Bronx","23","16",,,,,"1982"
"2019","14176","Bronx",,,,"LAWTON AVE","E TREMONT AVE","THROGS NECK EXPY EXT","Bronx","34","17",,,,,"1729"
"2019","14177","Bronx",,,,"LEGGETT AVE","BRUCKNER BLVD","SOUTHERN BLVD","Bronx","6","16",,,,"Y","1007"
"2019","14178","Bronx",,,,"LIGHT ST","DYRE AVE","PROVOST AVE","Bronx","14","17",,,,,"3569"
"2019","14179","Bronx",,,,"LINCOLN AVE","BRUCKNER BLVD","E 138TH AVE","Bronx","26","16",,,,,"2614"
"2019","14180","Bronx",,,,"LOCUST AVE","E 132ND ST","E 138TH ST","Bronx","31","17",,,,,"1431"
"2019","14181","Bronx",,,,"LONGFELLOW AVE","WHITLOCK AVE","WESTCHESTER AVE","Bronx","28","17",,,,"Y","1716"
"2019","14183","Bronx",,,,"LONGSTREET AVE","Harding Ave","CHAFFEE AVE","Bronx","12","17",,,,,"204"
"2019","14186","Bronx",,,,"MC OWEN AVE","HOLLERS AVE","BOSTON RD","Bronx","16","17",,,,,"500"
"2019","14187","Bronx",,,,"METCALF AVE","SEWARD AVE","BRUCKNR BLV NE","Bronx","43","16",,,,,"6624"
"2019","14189","Bronx",,,,"METROPOLITAN AV","UNIONPORT RD","CASTLE HILL AVE","Bronx","45","16",,,,,"4119"
"2019","14190","Bronx",,,,"METROPOLITAN AV","HUGH GRANT CIR","UNIONPORT RD","Bronx","32","16",,,,,"9713"
"2019","14191","Bronx",,,,"MIDDLETOWN RD","WESTCHESTER AVE","BRUCKNER BLVD","Bronx","58","17",,,,,"8015"
"2019","14193","Bronx",,,,"MORRISON AVE","WATSON AVE","WESTCHESTER AV","Bronx","19","17",,,,,"7108"
"2019","14194","Bronx",,,,"MOSHOLU AVE","HENRY HUDSON PKWY","BROADWAY","Bronx","60","17",,,,,"3893"
"2019","14196","Bronx",,,,"NELSON AVE","W 167TH ST","W 168TH ST","Bronx","14","17",,,,"Y","2310"
"2019","14197","Bronx",,,,"OAK POINT AVE","HUNTS POINT AVE","HALLECK ST","Bronx","7","17",,,,"Y","2893"
"2019","14198","Bronx",,,,"OLMSTEAD AVE","RANDALL AVE","SEWARD AVE","Bronx","15","17",,,,,"4117"
"2019","14199","Bronx",,,,"OTIS AVE","LOGAN AVE","LAYTON AVE","Bronx","15","16",,,,"Y","3371"
"2019","14200","Bronx",,,,"PALISADE AVE","JOHNSON AVE","KAPPOCK ST","Bronx","37","17",,,,,"1128"
"2019","14201","Bronx",,,,"PALMER AVE","ERSKINE PL","HUTCHINSON RIVER PKWY E","Bronx","16","17",,,,,"7061"
"2019","14202","Bronx",,,,"PARK AVE","E135TH St","MORRIS AVE","Bronx","89","17",,,,"Y","5360"
"2019","14203","Bronx",,,,"PARK DR","CITY ISLAND RD CIR","PARK DR LOOP","Bronx","47","16",,,,,"4737"
"2019","14204","Bronx",,,,"PARK DR LOOP","PARK DR","PARK DR","Bronx","64","16",,,,"Y","558"
"2019","14205","Bronx",,,,"ORCHARD BEACH R","SHORE RD CIRCLE","PARK DR","Bronx","58","16",,,,,"5907"
"2019","14208","Bronx",,,,"PARKER ST","CASTLE HILL AVE","PURDY ST","Bronx","5","17",,,,,"736"
"2019","14209","Bronx",,,,"PELHAM PKWY N","US1 / BOSTON RD","BRONX PARK E","Bronx","16","17",,,,"Y","1391"
"2019","14210","Bronx",,,,"PELHAM PKWY N","EASTCHESTER RD","WILLIAMSBRIDGE RD","Bronx","70","17",,,,"Y","6458"
"2019","14211","Bronx",,,,"PELHAM PKWY S","BOSTON RD","WILLIAMSBRIDGE RD","Bronx","69","17",,,,"Y","10086"
"2019","14212","Bronx",,,,"PELHAM PKWY S","WILLIAMSBRIDGE RD","EASTCHESTER RD","Bronx","64","17",,,,"Y","4880"
"2019","14213","Bronx",,,,"PELHAM PKWY S","EASTCHESTER RD","STILLWELL AVE","Bronx","26","17",,,,"Y","5230"
"2019","14214","Bronx",,,,"PHILIP AVE","CLARENCE AVE","DEAN AVE","Bronx","4","16",,,,,"1512"
"2019","14215","Bronx",,,,"PUGSLEY AVE","RANDALL AVE","BRUCKNER BLVD","Bronx","55","17",,,,,"3688"
"2019","14216","Bronx",,,,"PURDY ST","PARKER ST","METROPOLITAN AVE","Bronx","6","17",,,,"Y","2592"
"2019","14218","Bronx",,,,"RADIO DR","LUCERNE ST","GRISWOLD AVE","Bronx","18","17",,,,,"426"
"2019","14219","Bronx",,,,"RANDALL AVE","HUNTS POINT AVE","HALLECK ST","Bronx","14","16",,,,,"5212"
"2019","14220","Bronx",,,,"RANDALL AVE","METCALF AVE","SOUNDVIEW AVE","Bronx","40","17",,,,"Y","1126"
"2019","14221","Bronx",,,,"RANDALL AVE","PUGSLEY AVE","OLMSTEAD AVE","Bronx","17","17",,,,,"5492"
"2019","14222","Bronx",,,,"RANDALL AVE","BUTTRICK AVE","IN295","Bronx","29","17",,,,,"7174"
"2019","14223","Bronx",,,,"RANDALL AVE","IN295","E TREMONT AVE","Bronx","20","16",,,,,"9767"
"2019","14224","Bronx",,,,"RAWLINGS AVE","KEARNEY AVE","STADIUM AVE","Bronx","30","17",,,,,"866"
"2019","14225","Bronx",,,,"REED PL","COUNTRY CLUB RD","SPENCER DR","Bronx","9","17",,,,,"419"
"2019","14226","Bronx",,,,"REEDS MILL LA","NEW ENGLAND TRWY","BIVONIA ST","Bronx","11","17",,,,,"3508"
"2019","14227","Bronx",,,,"RESEARCH AVE","GRISWOLD AVE","AMPERE AVE","Bronx","12","17",,,,,"581"
"2019","14228","Bronx",,,,"RESERVOIR AVE","W KINGSBRIDGE RD","GOULDEN AVE","Bronx","24","16",,,,,"11266"
"2019","14229","Bronx",,,,"RESERVOIR AVE","UNIVERSITY AVE","SEDGWICK AVE","Bronx","22","16",,,,,"17105"
"2019","14230","Bronx",,,,"ROPES AVE","HOLLERS AVE","BOSTON RD","Bronx","16","17",,,,,"1087"
